case_type,case_index,mutation_family,trace,imperative_accepts,declare_model_accepts,declare_closed_world_accepts
negative,123,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,124,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,125,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,126,duplicate_register,Register -> Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,False,False,False
negative,127,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,128,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,129,archive_before_notify,Register -> Check -> Request documents -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,130,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,131,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,132,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,133,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,134,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,135,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,136,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,137,duplicate_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,138,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,139,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,140,notify_before_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Decide -> Archive,False,False,False
negative,141,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,142,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,143,register_not_first,Check -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,144,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,145,duplicate_register,Register -> Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,False,False,False
negative,146,archive_before_notify,Register -> Check -> Assess -> Optional review -> Decide -> Archive -> Notify,False,False,False
negative,147,archive_before_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Archive -> Notify,False,False,False
negative,148,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,149,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,False,False
