case_type,case_index,mutation_family,trace,imperative_accepts,declare_model_accepts,declare_closed_world_accepts
negative,123,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,124,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,125,missing_decide,Register -> Check -> Request documents -> Assess -> Optional review -> Notify -> Archive,False,False,False
negative,126,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,False,False,False
negative,127,duplicate_register,Register -> Register -> Check -> Assess -> Optional review -> Decide -> Notify -> Archive,False,False,False
negative,128,missing_decide,Register -> Check -> Assess -> Optional review -> Notify -> Archive,False,False,False
negative,129,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,130,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,131,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,132,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,133,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,False,False
negative,134,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,135,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive,False,False,False
negative,136,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,137,missing_decide,Register -> Check -> Assess -> Optional review -> Notify -> Archive,False,False,False
negative,138,notify_before_decide,Register -> Check -> Request documents -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,139,duplicate_notify,Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,140,missing_decide,Register -> Check -> Assess -> Notify -> Archive,False,False,False
negative,141,duplicate_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Notify -> Archive,False,False,False
negative,142,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,143,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,144,archive_before_notify,Register -> Check -> Request documents -> Assess -> Optional review -> Decide -> Archive -> Notify,False,False,False
negative,145,archive_before_notify,Register -> Check -> Assess -> Optional review -> Decide -> Archive -> Notify,False,False,False
negative,146,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,147,archive_before_notify,Register -> Check -> Assess -> Decide -> Archive -> Notify,False,False,False
negative,148,register_not_first,Check -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,149,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
