case_type,case_index,mutation_family,trace,imperative_accepts,declare_model_accepts,declare_closed_world_accepts
negative,123,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,True
negative,124,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,125,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,True
negative,126,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,127,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,True
negative,128,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,True
negative,129,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,True
negative,130,notify_before_decide,Register -> Check -> Assess -> Optional review -> Notify -> Decide -> Archive,False,False,False
negative,131,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,132,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,133,missing_decide,Register -> Check -> Request documents -> Assess -> Notify -> Archive,False,False,False
negative,134,notify_before_decide,Register -> Check -> Assess -> Optional review -> Notify -> Decide -> Archive,False,False,False
negative,135,register_not_first,Check -> Request documents -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,136,register_not_first,Check -> Request documents -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,137,register_not_first,Check -> Assess -> Decide -> Notify -> Archive -> Register,False,False,False
negative,138,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,True
negative,139,notify_before_decide,Register -> Check -> Assess -> Notify -> Decide -> Archive,False,False,False
negative,140,documents_after_assess,Register -> Check -> Assess -> Request documents -> Decide -> Notify -> Archive,False,False,False
negative,141,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,True
negative,142,duplicate_register,Register -> Register -> Check -> Request documents -> Assess -> Decide -> Notify -> Archive,False,False,False
negative,143,register_not_first,Check -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,144,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,True
negative,145,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,True
negative,146,review_before_assess,Register -> Check -> Optional review -> Assess -> Decide -> Notify -> Archive,False,True,True
negative,147,register_not_first,Check -> Assess -> Optional review -> Decide -> Notify -> Archive -> Register,False,False,False
negative,148,optional_after_decide,Register -> Check -> Assess -> Decide -> Optional review -> Notify -> Archive,False,True,True
negative,149,duplicate_notify,Register -> Check -> Assess -> Decide -> Notify -> Notify -> Archive,False,False,False
